fid,tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borocode,borough,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council district,census tract,bin,bbl
"310690","547841","304567",02/20/2016,"4","0",OnCurb,Alive,Fair,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,BranchLights,false,false,false,false,false,false,true,false,false,34-031 59 STREET,"11377",Woodside,"402","4",Queens,"26","30","16",QN63,Woodside,"4025900",New York,40.75101541,-73.90288868,1011156.497,212906.7478,"26","259","4027386","4011980029"
"310853","547761","304595",02/20/2016,"6","0",OnCurb,Alive,Poor,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,58-020 BROADWAY,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4025900",New York,40.75164046,-73.90284795,1011167.529,213134.4875,"26","259","4027364","4011970049"
"310891","547614","304235",02/20/2016,"2","0",OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,58-001 WOODSIDE AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025900",New York,40.74561087,-73.90616616,1010250.519,210936.7133,"26","259","4028293","4012290010"
"311123","547786","304036",02/20/2016,"11","0",OnCurb,Alive,Good,Malus,crab apple,None,Helpful,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,39-042 58 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025700",New York,40.74677565,-73.9059274,1010316.222,211361.1495,"26","257","4028283","4012280076"
"311163","547568","304545",02/20/2016,"18","0",OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,37-003 WOODSIDE AVENUE,"11377",Woodside,"402","4",Queens,"26","30","13",QN63,Woodside,"4025500",New York,40.75114213,-73.90954672,1009311.715,212950.9419,"26","255","4027529","4012060001"
"311199","542891","304658",01/03/2016,"14","0",OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,51-04 NORTHERN BOULEVARD,"11377",Woodside,"402","4",Queens,"26","30","13",QN63,Woodside,"4025500",New York,40.75293542,-73.90939519,1009353.025,213604.3383,"26","255","4027255","4011920001"
"311236","547805","304103",02/20/2016,"27","0",OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,39-045 55 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74725792,-73.90855215,1009588.756,211536.0855,"26","255","4028175","4012260019"
"311371","547933","304404",02/20/2016,"33","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"Stones,BranchLights",true,false,false,false,false,false,true,false,false,62-007 37 AVENUE,"11377",Woodside,"402","4",Queens,"26","34","16",QN63,Woodside,"4026100",New York,40.74914746,-73.90021433,1011898.25,212227.028,"26","261","4027456","4012010007"
"311434","547934","304404",02/20/2016,"30","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,"Stones,BranchLights",true,false,false,false,false,false,true,false,false,62-005 37 AVENUE,"11377",Woodside,"402","4",Queens,"26","34","16",QN63,Woodside,"4026100",New York,40.74916794,-73.90029361,1011876.274,212234.463,"26","261","4027457","4012010008"
"311464","547587","304074",02/20/2016,"11","0",OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,39-028 57 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025700",New York,40.74732781,-73.90666794,1010110.815,211562.1002,"26","257","4435524","4012270070"
"311472","547801","304103",02/20/2016,"7","0",OnCurb,Alive,Good,Tilia americana,American linden,None,Helpful,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,39-037 55 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74757312,-73.90840895,1009628.315,211650.9655,"26","255","4028178","4012260023"
"311493","547804","304103",02/20/2016,"22","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,39-045 55 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74730254,-73.90853188,1009594.356,211552.3483,"26","255","4028175","4012260019"
"311557","545896","303051",02/02/2016,"11","0",OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,59-046 48 AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024500",New York,40.73842533,-73.90449477,1010716.502,208319.2924,"26","245","4053803","4023300020"
"311653","547706","303485",02/20/2016,"29","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,TreesCount Staff,"RootOther,TrunkOther,BranchOther",false,false,true,false,false,true,false,false,true,43-014 65 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024700",New York,40.74161368,-73.90050493,1011820.848,209482.1401,"26","247","4031681","4013410076"
"311723","547812","304103",02/20/2016,"18","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,WiresRope,false,false,false,true,false,false,false,false,false,39-055 55 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74682157,-73.90875039,1009533.993,211377.0504,"26","255","4028174","4012260001"
"311871","547705","303485",02/20/2016,"31","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,3or4,None,NoDamage,TreesCount Staff,"RootOther,TrunkOther,BranchOther",false,false,true,false,false,true,false,false,true,43-010 65 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024700",New York,40.74175854,-73.90047604,1011828.794,209534.9255,"26","247","4031679","4013410074"
"311903","545885","303050",02/02/2016,"10","0",OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,60-010 47 AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024500",New York,40.73982927,-73.90419094,1010800.139,208830.8826,"26","245","4432207","4023220001"
"311933","547811","304103",02/20/2016,"7","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,WiresRope,false,false,false,true,false,false,false,false,false,39-055 55 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74689317,-73.90871786,1009542.979,211403.1465,"26","255","4028174","4012260001"
"311959","547878","304611",02/20/2016,"26","0",OnCurb,Alive,Good,Tilia americana,American linden,None,None,Damage,Volunteer,"Stones,WiresRope,BranchLights",true,false,false,true,false,false,true,false,false,33-020 58 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4025700",New York,40.75310787,-73.90310329,1011096.192,213669.034,"26","257","4026991","4011810047"
"312054","547893","304160",02/20/2016,"4","0",OnCurb,Alive,Good,Ilex,holly,1or2,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,39-050 55 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.7472398,-73.90868917,1009550.797,211529.4428,"26","255","4028168","4012250067"
"312062","532137","303868",12/22/2015,"4","0",OnCurb,Alive,Good,Cercidiphyllum japonicum,katsura tree,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,40-035 67 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4026300",New York,40.74504124,-73.89783938,1012558.037,210731.7584,"26","263","4030268","4012990010"
"312164","547702","304373",02/20/2016,"10","0",OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,"RootOther,BranchLights",false,false,true,false,false,false,true,false,false,38-065 56 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74848118,-73.9070063,1010016.613,211982.2103,"26","255","4027591","4012080010"
"312186","547764","304381",02/20/2016,"3","0",OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,55-019 39 AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74855907,-73.90709559,1009991.843,212010.56,"26","255","4027593","4012080016"
"312212","547911","304496",02/20/2016,"15","0",OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,BranchLights,false,false,false,false,false,false,true,false,false,53-011 39 AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74903073,-73.90945872,1009336.893,212181.7161,"26","255","4027565","4012070009"
"312228","545888","303051",02/02/2016,"18","0",OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,47-003 60 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024500",New York,40.73950697,-73.90445934,1010725.889,208713.3809,"26","245","4432207","4023220001"
"312391","547765","304381",02/20/2016,"4","0",OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,TrunkOther,false,false,false,false,false,true,false,false,false,55-019 39 AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74852314,-73.90711136,1009987.487,211997.4652,"26","255","4027593","4012080016"
"312446","547691","304508",02/20/2016,"12","0",OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,BranchLights,false,false,false,false,false,false,true,false,false,34-046 58 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025700",New York,40.75029661,-73.90433665,1010755.596,212644.4242,"26","257","4027310","4011960001"
"312464","545898","303051",02/02/2016,"19","0",OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,59-046 48 AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024500",New York,40.73829527,-73.90449902,1010715.373,208271.906,"26","245","4053803","4023300020"
"312529","547795","304103",02/20/2016,"6","0",OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,39-015 55 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74810547,-73.9081671,1009695.125,211844.9848,"26","255","4028186","4012260037"
"312536","545893","303051",02/02/2016,"19","0",OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,59-045 48 AVENUE,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4024500",New York,40.73874088,-73.90448443,1010719.241,208434.26,"26","245","4053616","4023210050"
"312670","547623","304543",02/20/2016,"6","0",OffsetFromCurb,Alive,Good,Prunus,cherry,None,None,NoDamage,Volunteer,BranchOther,false,false,false,false,false,false,false,false,true,34-001 56 STREET,"11377",Woodside,"402","4",Queens,"26","30","13",QN63,Woodside,"4025500",New York,40.75245452,-73.90538254,1010464.959,213430.3061,"26","257","4027297","4011950044"
"312695","542883","300429",01/03/2016,"6","0",OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,Volunteer,BranchOther,false,false,false,false,false,false,false,false,true,56-015 NORTHERN BOULEVARD,"11377",Woodside,"401","4",Queens,"26","30","12",QN63,Woodside,"4029700",New York,40.75365334,-73.90439825,1010737.193,213867.3689,"26","297","4026067","4011580120"
"312721","547694","304508",02/20/2016,"19","0",OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,BranchLights,false,false,false,false,false,false,true,false,false,34-044 58 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025700",New York,40.75055425,-73.90422085,1010787.577,212738.3275,"26","257","4027347","4011960074"
"312791","547794","304103",02/20/2016,"5","0",OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,39-015 55 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74814853,-73.90814753,1009700.529,211860.68,"26","255","4028186","4012260037"
"312960","547918","304605",02/20/2016,"25","0",OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,33-030 60 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4025700",New York,40.75284367,-73.9023856,1011295.142,213572.9968,"26","257","4027031","4011820052"
"313010","547693","304508",02/20/2016,"13","0",OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,BranchLights,false,false,false,false,false,false,true,false,false,34-046 58 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025700",New York,40.75046699,-73.90426008,1010776.745,212706.5215,"26","257","4027310","4011960001"
"313012","547593","304442",02/20/2016,"14","0",OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,"Stones,WiresRope,TrunkLights,BranchLights",true,false,false,true,true,false,true,false,false,37-026 56 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025500",New York,40.74996279,-73.90646912,1010164.88,212522.1639,"26","255","4027640","4012100020"
"313031","547932","304404",02/20/2016,"4","0",OnCurb,Alive,Good,Prunus cerasifera,purple-leaf plum,None,None,NoDamage,Volunteer,BranchLights,false,false,false,false,false,false,true,false,false,62-013 37 AVENUE,"11377",Woodside,"402","4",Queens,"26","34","16",QN63,Woodside,"4026100",New York,40.74909574,-73.90001407,1011953.759,212208.2475,"26","261","4027453","4012010004"
"313070","547574","304179",02/20/2016,"40","0",OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,39-063 59 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025900",New York,40.74589102,-73.9051998,1010518.178,211039.0688,"26","259","4028349","4012300016"
"313138","547862","304038",02/20/2016,"3","0",OnCurb,Alive,Good,Tilia americana,American linden,1or2,None,NoDamage,Volunteer,None,false,false,false,false,false,false,false,false,false,39-049 57 STREET,"11377",Woodside,"402","4",Queens,"26","30","12",QN63,Woodside,"4025700",New York,40.74670088,-73.90682198,1010068.374,211333.6423,"26","257","4028255","4012280023"
"313220","530058","304124",12/21/2015,"8","0",OnCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,40-015 70 STREET,"11377",Woodside,"402","4",Queens,"26","39","16",QN63,Woodside,"4026300",New York,40.745969,-73.89527684,1013267.697,211070.6081,"26","263","4030384","4013020020"
"313355","547842","304567",02/20/2016,"12","0",OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,Damage,Volunteer,WiresRope,false,false,false,true,false,false,false,false,false,34-033 59 STREET,"11377",Woodside,"402","4",Queens,"26","30","16",QN63,Woodside,"4025900",New York,40.75093025,-73.90292708,1011145.89,212875.7101,"26","259","4027385","4011980028"
"313401","530272","303889",12/21/2015,"4","0",OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,69-018 ROOSEVELT AVENUE,"11377",Woodside,"402","4",Queens,"26","39","16",QN63,Woodside,"4026300",New York,40.74625995,-73.89546372,1013215.786,211176.5515,"26","263","4030355","4013010033"
"313515","530279","303889",12/21/2015,"16","0",OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,Stones,true,false,false,false,false,false,false,false,false,40-052 70 STREET,"11377",Woodside,"402","4",Queens,"26","39","16",QN63,Woodside,"4026300",New York,40.74495008,-73.89520946,1013286.809,210699.4084,"26","263","4030371","4013010056"
"313625","532044","303864",12/22/2015,"5","0",OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,None,false,false,false,false,false,false,false,false,false,40-041 68 STREET,"11377",Woodside,"402","4",Queens,"26","34","16",QN63,Woodside,"4026300",New York,40.74507463,-73.89693764,1012807.888,210744.2154,"26","263","4440548","4013000008"
"313645","547917","304605",02/20/2016,"27","0",OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,Stones,true,false,false,false,false,false,false,false,false,33-036 60 STREET,"11377",Woodside,"402","4",Queens,"26","34","12",QN63,Woodside,"4025700",New York,40.75271043,-73.90236154,1011301.862,213524.4598,"26","257","4027034","4011820055"
